url	page_title	name	city_type	official_name	state	county	nickname	motto	population_total	population_city	population_estimate	population_rank	population_density	established_date	named_for	government_type	government_body	area_total	area_city	area_land	area_water	elevation	highest_elevation	timezone	summer_dst	zip_code	area_code	fips_code	gnis_feature_id	website	coordinates	coordinates_link
https://en.wikipedia.org/wiki/Ardsley,_New_York	Ardsley, New York	Ardsley, New York	Village	 	New York	Westchester	 	 	5,079	 	 	 	3,844.81/sq mi (1,484.49/km2)	 	 	 	 	1.32 sq mi (3.42 km2)	 	1.32 sq mi (3.42 km2)	0.00 sq mi (0.00 km2)	210 ft (64 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	914	36-02506	0942544	www.ardsleyvillage.com	41°0′41″N 73°50′29″W	https://geohack.toolforge.org/geohack.php?pagename=Ardsley,_New_York&params=41_0_41_N_73_50_29_W_region:US-NY_type:city
https://en.wikipedia.org/wiki/Aredale,_Iowa	Aredale, Iowa	Aredale, Iowa	City	 	Iowa	Butler	 	 	62	 	 	 	61.88/sq mi (23.90/km2)	 	 	 	 	1.00 sq mi (2.59 km2)	 	1.00 sq mi (2.59 km2)	0.00 sq mi (0.00 km2)	1,020 ft (311 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	50605	641	19-02620	0454224	 	42°50′6″N 93°0′17″W	https://geohack.toolforge.org/geohack.php?pagename=Aredale,_Iowa&params=42_50_6_N_93_0_17_W_region:US_type:city
https://en.wikipedia.org/wiki/Arena,_Wisconsin	Arena, Wisconsin	Arena, Wisconsin	Village	 	Wisconsin	Iowa	 	 	834	 	827	 	716.64/sq mi (276.62/km2)	 	 	 	 	1.16 sq mi (3.00 km2)	 	1.15 sq mi (2.99 km2)	0.01 sq mi (0.01 km2)	863 ft (263 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	608	55-02575[5]	1582707[2]	http://www.villageofarena.net	43°8′25″N 89°55′53″W	https://geohack.toolforge.org/geohack.php?pagename=Arena,_Wisconsin&params=43_8_25_N_89_55_53_W_region:US_type:city
https://en.wikipedia.org/wiki/Arenas_Valley,_New_Mexico	Arenas Valley, New Mexico	Arenas Valley, New Mexico	Census-designated place	 	New Mexico	Grant	 	 	1,291	 	 	 	317.43/sq mi (122.57/km2)	 	 	 	 	4.07 sq mi (10.53 km2)	 	4.07 sq mi (10.53 km2)	0.00 sq mi (0.00 km2)	6,138 ft (1,871 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	88022	575	 	903269[3]	 	32°47′38″N 108°11′03″W	https://geohack.toolforge.org/geohack.php?pagename=Arenas_Valley,_New_Mexico&params=32_47_38_N_108_11_03_W_region:US-NM_type:city(1291)
https://en.wikipedia.org/wiki/Arendtsville,_Pennsylvania	Arendtsville, Pennsylvania	Arendtsville, Pennsylvania		 	Pennsylvania	Adams	 	 	867	 	 	 	1,082.40/sq mi (418.04/km2)	1810	 	Borough Council	 	0.80 sq mi (2.07 km2)	 	0.80 sq mi (2.07 km2)	0.00 sq mi (0.00 km2)	702 ft (214 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	717	42-02928	 	 	39°55′28″N 77°17′30″W	https://geohack.toolforge.org/geohack.php?pagename=Arendtsville,_Pennsylvania&params=39_55_28_N_77_17_30_W_region:US-PA_type:city(867)
https://en.wikipedia.org/wiki/Arenzville_Township,_Cass_County,_Illinois	Arenzville Township, Cass County, Illinois	Arenzville Township	Township	 	Illinois	Cass	 	 	742	 	 	 	20/sq mi (7.8/km2)	 	 	 	 	36.57 sq mi (94.7 km2)	 	36.57 sq mi (94.7 km2)	0 sq mi (0 km2)  0%	581 ft (177 m)	 	UTC-6 (CST)	UTC-5 (CDT)	62611, 62618, 62691	 	17-017-01959	 	 	39°55′14″N 90°20′06″W	https://geohack.toolforge.org/geohack.php?pagename=Arenzville_Township,_Cass_County,_Illinois&params=39_55_14_N_90_20_06_W_region:US-IL_type:city(742)
https://en.wikipedia.org/wiki/Argenta,_Illinois	Argenta, Illinois	Argenta, Illinois	Village	 	Illinois	Macon	 	 	913	 	 	 	1,398.16/sq mi (539.93/km2)	 	 	 	 	0.65 sq mi (1.69 km2)	 	0.65 sq mi (1.69 km2)	0.00 sq mi (0.00 km2)	678 ft (207 m)	 	UTC-6 (CST)	UTC-5 (CDT)	62501	217	17-01972	 	argentail.com	39°59′2″N 88°49′16″W	https://geohack.toolforge.org/geohack.php?pagename=Argenta,_Illinois&params=39_59_2_N_88_49_16_W_type:city(913)_region:US-IL
https://en.wikipedia.org/wiki/Argillite,_Kentucky	Argillite, Kentucky	Argillite, Kentucky	Unincorporated community	 	Kentucky	Greenup	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	541 ft (165 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	41121	606	 	507409[1]	 	38°29′21″N 82°49′43″W	https://geohack.toolforge.org/geohack.php?pagename=Argillite,_Kentucky&params=38.489237_N_82.828674_W_type:city_scale:5000_region:US-KY
https://en.wikipedia.org/wiki/Argonia,_Kansas	Argonia, Kansas	Argonia, Kansas	City	 	Kansas	Sumner	 	 	456	 	 	 	650/sq mi (250/km2)	 	Argo	 	 	0.70 sq mi (1.82 km2)	 	0.70 sq mi (1.82 km2)	0.00 sq mi (0.00 km2)	1,257 ft (383 m)	 	UTC-6 (CST)	UTC-5 (CDT)	67004	620	20-02250	 	cityofargonia.com	37°16′04″N 97°45′47″W	https://geohack.toolforge.org/geohack.php?pagename=Argonia,_Kansas&params=37_16_04_N_97_45_47_W_region:US-KS_type:city
https://en.wikipedia.org/wiki/Argonne,_Wisconsin	Argonne, Wisconsin	Argonne, Wisconsin	Town	 	Wisconsin	Forest	 	 	512	 	 	 	4.7/sq mi (1.8/km2)	 	 	 	 	108.3 sq mi (280.5 km2)	 	108.2 sq mi (280.3 km2)	0.1 sq mi (0.2 km2)	1,663 ft (507 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	715 & 534	55-02625[2]	1582709[1]	 	45°43′58″N 88°51′8″W	https://geohack.toolforge.org/geohack.php?pagename=Argonne,_Wisconsin&params=45_43_58_N_88_51_8_W_region:US-WI_type:city(512)
https://en.wikipedia.org/wiki/Argos,_Indiana	Argos, Indiana	Argos, Indiana	Town	 	Indiana	Marshall	 	 	1,777	 	 	 	1,381.80/sq mi (533.68/km2)	 	 	 	 	1.30 sq mi (3.36 km2)	 	1.29 sq mi (3.33 km2)	0.01 sq mi (0.03 km2)	728 ft (222 m)	 	UTC−5 (EST)	UTC−5 (EST)	46501	574	18-02044	 	townofargos.com	41°14′16″N 86°14′46″W	https://geohack.toolforge.org/geohack.php?pagename=Argos,_Indiana&params=41_14_16_N_86_14_46_W_region:US-IN_type:city
https://en.wikipedia.org/wiki/Argusville,_North_Dakota	Argusville, North Dakota	Argusville, North Dakota	City	 	North Dakota	Cass	 	 	480	 	 	 	119.94/sq mi (46.31/km2)	 	 	 	 	4.00 sq mi (10.37 km2)	 	4.00 sq mi (10.37 km2)	0.00 sq mi (0.00 km2)	886 ft (270 m)	 	UTC-6 (CST)	UTC-5 (CDT)	58005	701	38-03020	1035914[2]	cityofargusville.com	47°03′00″N 96°56′35″W	https://geohack.toolforge.org/geohack.php?pagename=Argusville,_North_Dakota&params=47_03_00_N_96_56_35_W_region:US_type:city
https://en.wikipedia.org/wiki/Argyle,_Florida	Argyle, Florida	Argyle, Florida	Unincorporated community	 	Florida	Walton	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	253 ft (77 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	32422	850	 	277944[1]	 	30°43′11″N 86°02′40″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle,_Florida&params=30_43_11_N_86_02_40_W_region:US-FL_type:city
https://en.wikipedia.org/wiki/Argyle,_Georgia	Argyle, Georgia	Argyle, Georgia	Town	 	Georgia	Clinch	 	 	190	 	 	 	110.53/sq mi (42.66/km2)	 	 	 	 	1.72 sq mi (4.45 km2)	 	1.72 sq mi (4.45 km2)	0.00 sq mi (0.00 km2)	161 ft (49 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	31623	912	13-02844[2]	0354387[3]	 	31°4′26″N 82°38′57″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle,_Georgia&params=31_4_26_N_82_38_57_W_region:US-GA_type:city(190)
https://en.wikipedia.org/wiki/Argyle,_Iowa	Argyle, Iowa	Argyle, Iowa	Unincorporated community	 	Iowa	Lee	 	 	91	 	 	 	150.91/sq mi (58.23/km2)	 	 	 	 	0.60 sq mi (1.56 km2)	 	0.60 sq mi (1.56 km2)	0.00 sq mi (0.00 km2)	679 ft (207 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	52619	319	19-02710	454227[2]	 	40°31′54″N 91°33′59″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle,_Iowa&params=40_31_54_N_91_33_59_W_region:US_type:city
https://en.wikipedia.org/wiki/Argyle,_Michigan	Argyle Township, Michigan	Argyle Township, Michigan	Township	 	Michigan	Sanilac	 	 	770	 	 	 	21.2/sq mi (8.2/km2)	 	 	 	 	36.3 sq mi (94.1 km2)	 	36.3 sq mi (94.1 km2)	0.0 sq mi (0.0 km2)	791 ft (241 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	48410 (P.O. Box only),48472 (Snover),48475 (Ubly)	810	26-03460[1]	1625848[2]	 	43°32′35″N 82°55′33″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle_Township,_Michigan&params=43_32_35_N_82_55_33_W_region:US-MI_type:city(770)
https://en.wikipedia.org/wiki/Argyle,_Minnesota	Argyle, Minnesota	Argyle	City	 	Minnesota	Marshall	 	 	544	 	545	 	360.74/sq mi (139.25/km2)	 	 	 	 	1.51 sq mi (3.91 km2)	 	1.51 sq mi (3.91 km2)	0.00 sq mi (0.00 km2)	846 ft (258 m)	 	UTC-6 (CST)	UTC-5 (CDT)	56713	218	27-02134	0639435[4]	ci.argyle.mn.us	48°19′58″N 96°49′15″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle,_Minnesota&params=48_19_58_N_96_49_15_W_region:US-MN_type:city(544)
https://en.wikipedia.org/wiki/Argyle,_Missouri	Argyle, Missouri	Argyle, Missouri	Town	 	Missouri	 	 	 	144	 	 	 	357.32/sq mi (138.10/km2)	 	Argyll, Scotland, U.K.	 	 	0.40 sq mi (1.04 km2)	 	0.40 sq mi (1.04 km2)	0.00 sq mi (0.00 km2)	745 ft (227 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	65001	573	29-01828[3]	2397437[1]	 	38°17′43″N 92°01′32″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle,_Missouri&params=38_17_43_N_92_01_32_W_region:US-MO_type:city(144)
https://en.wikipedia.org/wiki/Argyle,_New_York	Argyle, New York	Argyle	Town	 	New York	Washington	 	 	3,782	 	3,664	 	65.46/sq mi (25.28/km2)	 	 	 	 	57.80 sq mi (149.69 km2)	 	56.54 sq mi (146.43 km2)	1.26 sq mi (3.26 km2)	 	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	12809	518 838	36-115-02561	 	townofargyleny.com	43°14′10″N 73°29′27″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle,_New_York&params=43_14_10_N_73_29_27_W_region:US-NY_type:city(3782)
https://en.wikipedia.org/wiki/Argyle,_Texas	Argyle, Texas	Argyle, Texas	City	 	Texas	Denton	 	 	4,403	 	 	 	379.08/sq mi (146.37/km2)	 	 	 	 	11.61 sq mi (30.06 km2)	 	11.56 sq mi (29.93 km2)	0.05 sq mi (0.12 km2)	719 ft (219 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	76226	940	48-03768[3]	2409728[2]	Argyle, TX	33°6′59″N 97°11′8″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle,_Texas&params=33_6_59_N_97_11_8_W_region:US_type:city
https://en.wikipedia.org/wiki/Argyle,_Wisconsin	Argyle, Wisconsin	Argyle, Wisconsin	Village	 	Wisconsin	Lafayette	 	 	857	 	811	 	1,289.35/sq mi (498.05/km2)	 	 	 	 	0.63 sq mi (1.63 km2)	 	0.63 sq mi (1.63 km2)	0.00 sq mi (0.00 km2)	807 ft (246 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	608	55-02675[5]	1582710[2]	www.argylewi.org	42°44′13″N 89°54′5″W	https://geohack.toolforge.org/geohack.php?pagename=Argyle,_Wisconsin&params=42_44_13_N_89_54_5_W_region:US-WI_type:city(857)
https://en.wikipedia.org/wiki/Ariel,_Washington	Ariel, Washington	Ariel, Washington	Unincorporated community	 	Washington	Cowlitz	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106 m (348 ft)	 	UTC−8 (PST)	UTC−7 (PDT)	98603	360	53-02515	1510787	 	45°57′24″N 122°34′15″W	https://geohack.toolforge.org/geohack.php?pagename=Ariel,_Washington&params=45_57_24_N_122_34_15_W_region:US-WA_type:city
https://en.wikipedia.org/wiki/Arimo,_Idaho	Arimo, Idaho	Arimo, Idaho	City	 	Idaho	Bannock	 	 	354	 	364	 	863.4/sq mi (339.31/km2)	 	 	 	 	0.41 sq mi (1.07 km2)	 	0.41 sq mi (1.07 km2)	0.00 sq mi (0.00 km2)	4,744 ft (1,446 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	83214	208, 986	16-03340	2409729	 	42°33′34″N 112°10′17″W	https://geohack.toolforge.org/geohack.php?pagename=Arimo,_Idaho&params=42_33_34_N_112_10_17_W_region:US_type:city
https://en.wikipedia.org/wiki/Arion,_Iowa	Arion, Iowa	Arion, Iowa	City	 	Iowa	Crawford	 	 	97	 	 	 	195.56/sq mi (75.47/km2)	 	 	 	 	0.50 sq mi (1.29 km2)	 	0.50 sq mi (1.29 km2)	0.00 sq mi (0.00 km2)	1,135 ft (346 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	51520	712	19-02755	2393983[2]	 	41°56′52″N 95°27′44″W	https://geohack.toolforge.org/geohack.php?pagename=Arion,_Iowa&params=41_56_52_N_95_27_44_W_region:US_type:city
https://en.wikipedia.org/wiki/Aripeka,_Florida	Aripeka, Florida	Aripeka, Florida	Census-designated place	 	Florida	 	 	 	320	 	 	 	389.29/sq mi (150.40/km2)	 	 	 	 	1.02 sq mi (2.64 km2)	 	0.82 sq mi (2.13 km2)	0.20 sq mi (0.52 km2)	5 ft (2 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	727	12-01875[2]	0293914[3]	 	28°25′56″N 82°39′51″W	https://geohack.toolforge.org/geohack.php?pagename=Aripeka,_Florida&params=28_25_56_N_82_39_51_W_region:US_type:city
https://en.wikipedia.org/wiki/Arispe,_Iowa	Arispe, Iowa	Arispe, Iowa	City	 	Iowa	Union	 	 	96	 	 	 	191.24/sq mi (73.84/km2)	 	 	 	 	0.50 sq mi (1.30 km2)	 	0.50 sq mi (1.30 km2)	0.00 sq mi (0.00 km2)	1,270 ft (390 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	50831	641	19-02800	2393984[2]	 	40°56′54″N 94°13′09″W	https://geohack.toolforge.org/geohack.php?pagename=Arispe,_Iowa&params=40_56_54_N_94_13_09_W_region:US_type:city
https://en.wikipedia.org/wiki/Aristes,_Pennsylvania	Aristes, Pennsylvania	Aristes, Pennsylvania	Census-designated place	 	Pennsylvania	Columbia	 	 	256	 	 	 	688.17/sq mi (265.56/km2)	 	 	 	 	0.37 sq mi (0.97 km2)	 	0.37 sq mi (0.96 km2)	0.00 sq mi (0.00 km2)	1,750 ft (530 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	17920	570	42-02968	1168385	 	40°49′8″N 76°20′22″W	https://geohack.toolforge.org/geohack.php?pagename=Aristes,_Pennsylvania&params=40_49_8_N_76_20_22_W_region:US_type:city
https://en.wikipedia.org/wiki/Ariton,_Alabama	Ariton, Alabama	Ariton, Alabama	Town	 	Alabama	Dale	 	 	662	 	 	 	130.06/sq mi (50.22/km2)	 	 	 	 	5.09 sq mi (13.18 km2)	 	5.09 sq mi (13.18 km2)	0.00 sq mi (0.00 km2)	459 ft (140 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	36311	334	01-02428	0151663	 	31°35′53″N 85°43′7″W	https://geohack.toolforge.org/geohack.php?pagename=Ariton,_Alabama&params=31_35_53_N_85_43_7_W_region:US-AL_type:city(662)
https://en.wikipedia.org/wiki/Arivaca,_Arizona	Arivaca, Arizona	Arivaca, Arizona	Unincorporated community	 	Arizona	Pima	 	 	623	 	 	 	22.43/sq mi (8.66/km2)	 	 	 	 	27.78 sq mi (71.94 km2)	 	27.78 sq mi (71.94 km2)	0.00 sq mi (0.00 km2)	3,643 ft (1,110 m)	 	MST (no DST)	 	 	 	04-03320	 	 	31°34′38″N 111°19′53″W	https://geohack.toolforge.org/geohack.php?pagename=Arivaca,_Arizona&params=31_34_38_N_111_19_53_W_region:US-AZ_type:city(623)
https://en.wikipedia.org/wiki/Arizona_City,_Arizona	Arizona City, Arizona	Arizona City, Arizona	CDP	 	Arizona	Pinal	 	 	9,868	 	 	 	1,609.00/sq mi (621.23/km2)	 	 	 	 	6.21 sq mi (16.08 km2)	 	6.13 sq mi (15.88 km2)	0.08 sq mi (0.20 km2)	1,509 ft (460 m)	 	UTC-7 (MST (no daylight saving time))	 	85123	520	04-03530	0000770	 	32°45′6″N 111°40′45″W	https://geohack.toolforge.org/geohack.php?pagename=Arizona_City,_Arizona&params=32_45_6_N_111_40_45_W_region:US_type:city
https://en.wikipedia.org/wiki/Arjay,_Kentucky	Arjay, Kentucky	Arjay, Kentucky	Unincorporated community	 	Kentucky	Bell	 	 	183	 	 	 	295.16/sq mi (113.97/km2)	 	 	 	 	0.62 sq mi (1.61 km2)	 	0.62 sq mi (1.61 km2)	0.00 sq mi (0.00 km2)	1,066 ft (325 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	40902	606	 	486025[2]	 	36°48′17″N 83°38′45″W	https://geohack.toolforge.org/geohack.php?pagename=Arjay,_Kentucky&params=36_48_17_N_83_38_45_W_region:US-KY_type:city(183)
https://en.wikipedia.org/wiki/Ark,_Virginia	Ark, Virginia	Ark, Virginia	Unincorporated community	 	Virginia	Gloucester	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10 ft (3 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	23003	804	 	1494815[1]	 	37°26′19″N 76°34′33″W	https://geohack.toolforge.org/geohack.php?pagename=Ark,_Virginia&params=37_26_19_N_76_34_33_W_region:US-VA_type:city
https://en.wikipedia.org/wiki/Arkabutla,_Mississippi	Arkabutla, Mississippi	Arkabutla, Mississippi	Census-designated place	 	Mississippi	Tate	 	 	285	 	 	 	70.67/sq mi (27.29/km2)	 	 	 	 	4.03 sq mi (10.45 km2)	 	4.03 sq mi (10.45 km2)	0.00 sq mi (0.00 km2)	190 ft (60 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	38602	662	 	692212[2]	 	34°41′56″N 90°07′20″W	https://geohack.toolforge.org/geohack.php?pagename=Arkabutla,_Mississippi&params=34_41_56_N_90_07_20_W_region:US-MS_type:city(285)
https://en.wikipedia.org/wiki/Arkadelphia,_Arkansas	Arkadelphia, Arkansas	Arkadelphia, Arkansas	City	 	Arkansas	Clark	 	 	10,380	 	 	 	1,343.17/sq mi (518.60/km2)	 	 	City manager	 	7.74 sq mi (20.03 km2)	 	7.73 sq mi (20.02 km2)	0.01 sq mi (0.02 km2)	246 ft (75 m)	 	UTC−6 (Central (CST))	UTC−5 (CDT)	 	870	05-01870	0076188	cityofarkadelphia.com	34°7′19″N 93°3′58″W	https://geohack.toolforge.org/geohack.php?pagename=Arkadelphia,_Arkansas&params=34_7_19_N_93_3_58_W_region:US-AR_type:city
https://en.wikipedia.org/wiki/Arkansas_City,_Arkansas	Arkansas City, Arkansas	Arkansas City	Town	 	Arkansas	Desha	 	 	376	 	 	 	764.23/sq mi (294.89/km2)	 	 	 	 	0.49 sq mi (1.28 km2)	 	0.49 sq mi (1.28 km2)	0.00 sq mi (0.00 km2)	135 ft (41 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	71630	870	05-01990	0076190	 	33°36′32″N 91°12′13″W	https://geohack.toolforge.org/geohack.php?pagename=Arkansas_City,_Arkansas&params=33_36_32_N_91_12_13_W_region:US-AR_type:city(589)
https://en.wikipedia.org/wiki/Arkansas_City,_Kansas	Arkansas City, Kansas	Arkansas City, Kansas	City	 	Kansas	Cowley	 	 	11,974	 	 	 	1,300/sq mi (500/km2)	 	 	 	 	9.34 sq mi (24.18 km2)	 	9.32 sq mi (24.13 km2)	0.02 sq mi (0.05 km2)  0.21%	1,086 ft (331 m)	 	UTC-6 (CST)	UTC-5 (CDT)	67005	620	20-02300	 	arkcity.org	37°04′22″N 97°02′19″W	https://geohack.toolforge.org/geohack.php?pagename=Arkansas_City,_Kansas&params=37_04_22_N_97_02_19_W_region:US-KS_type:city
https://en.wikipedia.org/wiki/Arkansas_State_University,_Arkansas	Arkansas State University, Arkansas			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
https://en.wikipedia.org/wiki/Arkansaw,_Wisconsin	Arkansaw, Wisconsin	Arkansaw	Census-designated place	 	Wisconsin	Pepin	 	 	857	 	N/A	 	 	 	 	 	 	0.72 sq mi (1.86 km2)	 	0.71 sq mi (1.84 km2)	0.01 sq mi (0.02 km2)	738 ft (225 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	 	55-02700	1560934[4]	 	44°38′00″N 92°1′20″W	https://geohack.toolforge.org/geohack.php?pagename=Arkansaw,_Wisconsin&params=44_38_00_N_92_1_20_W_region:US_type:city
https://en.wikipedia.org/wiki/Arkdale,_Wisconsin	Arkdale, Wisconsin	Arkdale, Wisconsin	Census-designated place	 	Wisconsin	Adams	 	 	857	 	N/A	 	 	 	 	 	 	2.22 sq mi (5.75 km2)	 	2.15 sq mi (5.56 km2)	0.07 sq mi (0.20 km2)	935 ft (285 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	608	 	1560396	 	44°01′38″N 89°53′16″W	https://geohack.toolforge.org/geohack.php?pagename=Arkdale,_Wisconsin&params=44_01_38_N_89_53_16_W_region:US-WI_type:city(857)
https://en.wikipedia.org/wiki/Arkoma,_Oklahoma	Arkoma, Oklahoma	Arkoma, Oklahoma	Town	 	Oklahoma	Le Flore	 	 	1,806	 	 	 	519.86/sq mi (200.75/km2)	 	 	 	 	3.52 sq mi (9.11 km2)	 	3.47 sq mi (9.00 km2)	0.04 sq mi (0.12 km2)	518 ft (158 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	74901	539/918	40-02650[3]	1089693[2]	 	35°20′58″N 94°26′15″W	https://geohack.toolforge.org/geohack.php?pagename=Arkoma,_Oklahoma&params=35_20_58_N_94_26_15_W_region:US_type:city
https://en.wikipedia.org/wiki/Arkport,_New_York	Arkport, New York	Arkport, New York	Village	 	New York	Steuben	 	 	745	 	 	 	1,073.49/sq mi (414.31/km2)	 	 	 	 	0.69 sq mi (1.80 km2)	 	0.69 sq mi (1.80 km2)	0.00 sq mi (0.00 km2)	1,184 ft (361 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	14807	607	36-02583	0942554	 	42°23′36″N 77°41′46″W	https://geohack.toolforge.org/geohack.php?pagename=Arkport,_New_York&params=42_23_36_N_77_41_46_W_region:US_type:city
https://en.wikipedia.org/wiki/Arkville,_New_York	Arkville, New York	Arkville, New York	Hamlet	 	New York	Delaware	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1,365 ft (416 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	12406	845	 	942556 [1]	 	42°8′52″N 74°37′11″W	https://geohack.toolforge.org/geohack.php?pagename=Arkville,_New_York&params=42_8_52_N_74_37_11_W_region:US-NY_type:city
https://en.wikipedia.org/wiki/Arlee,_Montana	Arlee, Montana	Arlee, Montana	Census-designated place	 	Montana	Lake	 	 	720	 	 	 	111.35/sq mi (42.99/km2)	 	 	 	 	6.47 sq mi (16.75 km2)	 	6.47 sq mi (16.75 km2)	0.00 sq mi (0.01 km2)	3,091 ft (942 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	59821	406	30-02425	0801998	 	47°10′9″N 114°5′24″W	https://geohack.toolforge.org/geohack.php?pagename=Arlee,_Montana&params=47_10_9_N_114_5_24_W_region:US_type:city
https://en.wikipedia.org/wiki/Arleta,_California	Arleta, Los Angeles	Arleta	Neighborhood of Los Angeles	 	California	Los Angeles	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	UTC-8 (PST)	UTC-7 (PDT)	91331	 	 	 	 	34°14′31″N 118°25′32″W	https://geohack.toolforge.org/geohack.php?pagename=Arleta,_Los_Angeles&params=34.2419444_N_118.4255556_W_region:US-CA_type:city
https://en.wikipedia.org/wiki/Arley,_Alabama	Arley, Alabama	Arley, Alabama	Town	 	Alabama	Winston	 	 	330	 	 	 	87.74/sq mi (33.88/km2)	 	 	 	 	3.77 sq mi (9.77 km2)	 	3.76 sq mi (9.74 km2)	0.01 sq mi (0.03 km2)	778 ft (237 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	35540-35541	205, 659, 256	01-02500	0159081	 	34°4′53″N 87°12′38″W	https://geohack.toolforge.org/geohack.php?pagename=Arley,_Alabama&params=34_4_53_N_87_12_38_W_region:US-AL_type:city(330)
https://en.wikipedia.org/wiki/Arlington,_Alabama	Arlington, Alabama	Arlington, Alabama	Unincorporated community	 	Alabama	Wilcox	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	194 ft (59 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	36722	334	 	 	 	32°3′25.53″N 87°35′19.01″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Alabama&params=32_3_25.53_N_87_35_19.01_W_type:city_region:US-AL
https://en.wikipedia.org/wiki/Arlington,_Arizona	Arlington, Arizona	Arlington, Arizona	Census-designated place	 	Arizona	Maricopa	 	 	150	 	 	 	65.45/sq mi (25.27/km2)	 	 	 	 	2.29 sq mi (5.94 km2)	 	2.29 sq mi (5.94 km2)	0.00 sq mi (0.00 km2)	827 ft (252 m)	 	UTC-7 (Mountain (MST))	 	85322	 	04-04020	2582732[2]	 	33°20′04″N 112°46′29″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Arizona&params=33_20_04_N_112_46_29_W_type:city_region:US-AZ
https://en.wikipedia.org/wiki/Arlington,_Colorado	Arlington, Colorado	Arlington, Colorado	Unincorporated community	 	Colorado	Kiowa County[1]	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4,222 ft (1,287 m)	 	UTC-7 (MST)	UTC-6 (MDT)	 	719	 	0204825	 	38°20′08″N 103°20′33″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Colorado&params=38_20_08_N_103_20_33_W_region:US_type:city
https://en.wikipedia.org/wiki/Arlington,_Georgia	Arlington, Georgia	Arlington, Georgia	City	 	Georgia	 	 	 	1,209	 	 	 	302.48/sq mi (116.79/km2)	 	 	 	 	4.01 sq mi (10.38 km2)	 	4.00 sq mi (10.35 km2)	0.01 sq mi (0.03 km2)	299 ft (91 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	31713, 39813	229	13-02928[2]	0310614[3]	 	31°26′22″N 84°43′29″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Georgia&params=31_26_22_N_84_43_29_W_region:US_type:city
